学校,所在地,AB区,院校建设计划,考试方式,学院,专业,学习方式,招生人数,政治考试,外语考试,专业课1考试,专业课二考试,-,-,-,-,-,-,-,-
内蒙古师范大学,内蒙古,B,普通院校,统考,经济管理学院,(020101)政治经济学,全日制,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(819)经济学综合,(101)思想政治理论,(203)日语,(303)数学（三）,(819)经济学综合
内蒙古师范大学,内蒙古,B,普通院校,统考,经济管理学院,(020101)政治经济学,全日制,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(819)经济学综合,(101)思想政治理论,(203)日语,(303)数学（三）,(819)经济学综合
内蒙古师范大学,内蒙古,B,普通院校,统考,经济管理学院,(020103)经济史,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(819)经济学综合,(101)思想政治理论,(203)日语,(303)数学（三）,(819)经济学综合
内蒙古师范大学,内蒙古,B,普通院校,统考,经济管理学院,(020103)经济史,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(819)经济学综合,(101)思想政治理论,(203)日语,(303)数学（三）,(819)经济学综合
内蒙古师范大学,内蒙古,B,普通院校,统考,经济管理学院,(020104)西方经济学,全日制,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(819)经济学综合,(101)思想政治理论,(203)日语,(303)数学（三）,(819)经济学综合
内蒙古师范大学,内蒙古,B,普通院校,统考,经济管理学院,(020104)西方经济学,全日制,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(819)经济学综合,(101)思想政治理论,(203)日语,(303)数学（三）,(819)经济学综合
内蒙古师范大学,内蒙古,B,普通院校,统考,经济管理学院,(020106)人口、资源与环境经济学,全日制,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(819)经济学综合,(101)思想政治理论,(203)日语,(303)数学（三）,(819)经济学综合
内蒙古师范大学,内蒙古,B,普通院校,统考,经济管理学院,(020106)人口、资源与环境经济学,全日制,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(819)经济学综合,(101)思想政治理论,(203)日语,(303)数学（三）,(819)经济学综合
内蒙古财经大学,内蒙古,B,普通院校,统考,不区分院系所,(020101)政治经济学,全日制,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学,(101)思想政治理论,(202)俄语,(303)数学（三）,(801)经济学,(101)思想政治理论,(203)日语,(303)数学（三）,(801)经济学
内蒙古财经大学,内蒙古,B,普通院校,统考,不区分院系所,(020103)经济史,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学,(101)思想政治理论,(202)俄语,(303)数学（三）,(801)经济学,(101)思想政治理论,(203)日语,(303)数学（三）,(801)经济学
内蒙古财经大学,内蒙古,B,普通院校,统考,不区分院系所,(020104)西方经济学,全日制,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学,(101)思想政治理论,(202)俄语,(303)数学（三）,(801)经济学,(101)思想政治理论,(203)日语,(303)数学（三）,(801)经济学
内蒙古财经大学,内蒙古,B,普通院校,统考,不区分院系所,(020106)人口、资源与环境经济学,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学,(101)思想政治理论,(202)俄语,(303)数学（三）,(801)经济学,(101)思想政治理论,(203)日语,(303)数学（三）,(801)经济学
内蒙古财经大学,内蒙古,B,普通院校,统考,不区分院系所,(0201Z1)民族发展经济学,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学,(101)思想政治理论,(202)俄语,(303)数学（三）,(801)经济学,(101)思想政治理论,(203)日语,(303)数学（三）,(801)经济学
桂林电子科技大学,广西,B,普通院校,统考,商学院,(020100)理论经济学,全日制,专业：12(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(810)经济学
桂林电子科技大学,广西,B,普通院校,统考,商学院,(020100)理论经济学,全日制,专业：12(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(810)经济学
桂林电子科技大学,广西,B,普通院校,统考,商学院,(020100)理论经济学,全日制,专业：12(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(810)经济学
桂林电子科技大学,广西,B,普通院校,统考,商学院,(020100)理论经济学,全日制,专业：12(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(810)经济学
广西师范大学,广西,B,普通院校,统考,经济管理学院,(020100)理论经济学,全日制,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(817)经济学综合
广西师范大学,广西,B,普通院校,统考,经济管理学院,(020100)理论经济学,全日制,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(817)经济学综合
广西师范大学,广西,B,普通院校,统考,经济管理学院,(020100)理论经济学,全日制,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(817)经济学综合
广西师范大学,广西,B,普通院校,统考,经济管理学院,(020100)理论经济学,全日制,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(817)经济学综合
广西师范大学,广西,B,普通院校,统考,马克思主义学院,(020101)政治经济学,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(817)经济学综合
海南大学,海南,B,"211,双一流",统考,经济学院,(020101)政治经济学,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(813)综合考试（含微观、宏观
海南大学,海南,B,"211,双一流",统考,经济学院,(020101)政治经济学,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(813)综合考试（含微观、宏观
海南大学,海南,B,"211,双一流",统考,经济学院,(020105)世界经济,全日制,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(813)综合考试（含微观、宏观
海南大学,海南,B,"211,双一流",统考,经济学院,(020105)世界经济,全日制,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(813)综合考试（含微观、宏观
海南大学,海南,B,"211,双一流",统考,经济学院,(020105)世界经济,全日制,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(813)综合考试（含微观、宏观
海南师范大学,海南,B,普通院校,统考,经济与管理学院,(020100)理论经济学,全日制,专业：11(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学综合
海南师范大学,海南,B,普通院校,统考,经济与管理学院,(020100)理论经济学,全日制,专业：11(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学综合
海南师范大学,海南,B,普通院校,统考,经济与管理学院,(020100)理论经济学,全日制,专业：11(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学综合
贵州财经大学,贵州,B,普通院校,统考,经济学院,(020101)政治经济学,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
贵州财经大学,贵州,B,普通院校,统考,经济学院,(020101)政治经济学,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
贵州财经大学,贵州,B,普通院校,统考,经济学院,(020101)政治经济学,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
贵州财经大学,贵州,B,普通院校,统考,经济学院,(020101)政治经济学,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
贵州财经大学,贵州,B,普通院校,统考,经济学院,(020103)经济史,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
贵州财经大学,贵州,B,普通院校,统考,经济学院,(020103)经济史,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
贵州财经大学,贵州,B,普通院校,统考,经济学院,(020103)经济史,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
贵州财经大学,贵州,B,普通院校,统考,经济学院,(020104)西方经济学,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
贵州财经大学,贵州,B,普通院校,统考,经济学院,(020104)西方经济学,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
贵州财经大学,贵州,B,普通院校,统考,经济学院,(020104)西方经济学,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
贵州财经大学,贵州,B,普通院校,统考,经济学院,(020105)世界经济,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
贵州财经大学,贵州,B,普通院校,统考,经济学院,(020105)世界经济,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
贵州财经大学,贵州,B,普通院校,统考,经济学院,(020105)世界经济,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
贵州财经大学,贵州,B,普通院校,统考,经济学院,(020105)世界经济,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
贵州财经大学,贵州,B,普通院校,统考,经济学院,(020106)人口、资源与环境经济学,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
贵州财经大学,贵州,B,普通院校,统考,经济学院,(020106)人口、资源与环境经济学,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
贵州财经大学,贵州,B,普通院校,统考,经济学院,(020106)人口、资源与环境经济学,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
云南大学,云南,B,"211,双一流",统考,经济学院,(020100)理论经济学,全日制,专业：13(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(887)经济学原理
云南大学,云南,B,"211,双一流",统考,经济学院,(020100)理论经济学,全日制,专业：13(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(887)经济学原理
云南大学,云南,B,"211,双一流",统考,经济学院,(020100)理论经济学,全日制,专业：13(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(887)经济学原理
云南大学,云南,B,"211,双一流",统考,经济学院,(020100)理论经济学,全日制,专业：13(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(887)经济学原理
云南大学,云南,B,"211,双一流",统考,经济学院,(020100)理论经济学,全日制,专业：13(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(887)经济学原理
云南大学,云南,B,"211,双一流",统考,经济学院,(020100)理论经济学,全日制,专业：13(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(887)经济学原理
云南大学,云南,B,"211,双一流",统考,经济学院,(020100)理论经济学,全日制,专业：13(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(887)经济学原理
云南财经大学,云南,B,普通院校,统考,城市与环境学院,(020106)人口、资源与环境经济学,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,城市与环境学院,(020106)人口、资源与环境经济学,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,城市与环境学院,(020106)人口、资源与环境经济学,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济学院,(020101)政治经济学,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济学院,(020101)政治经济学,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济学院,(020101)政治经济学,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济学院,(020102)经济思想史,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济学院,(020102)经济思想史,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济学院,(020103)经济史,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济学院,(020103)经济史,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济学院,(020103)经济史,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济学院,(020104)西方经济学,全日制,专业：3(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济学院,(020104)西方经济学,全日制,专业：3(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济学院,(0201Z1)发展经济学,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济学院,(0201Z1)发展经济学,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济学院,(0201Z1)发展经济学,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济研究院,(020105)世界经济,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济研究院,(020105)世界经济,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济研究院,(020105)世界经济,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济研究院,(020105)世界经济,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济研究院,(020105)世界经济,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济研究院,(020105)世界经济,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济研究院,(020105)世界经济,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济研究院,(020105)世界经济,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济研究院,(020105)世界经济,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济研究院,(020105)世界经济,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,印度洋地区研究中心,(020105)世界经济,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,印度洋地区研究中心,(020105)世界经济,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,印度洋地区研究中心,(020105)世界经济,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
兰州大学,甘肃,B,"985,211,双一流",统考,经济学院,(020100)理论经济学,全日制,专业：12(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(836)政治经济学（资、社）,(101)思想政治理论,(202)俄语,(303)数学（三）,(836)政治经济学（资、社）,(101)思想政治理论,(203)日语,(303)数学（三）,(836)政治经济学（资、社）
兰州大学,甘肃,B,"985,211,双一流",统考,经济学院,(020100)理论经济学,全日制,专业：12(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(836)政治经济学（资、社）,(101)思想政治理论,(202)俄语,(303)数学（三）,(836)政治经济学（资、社）,(101)思想政治理论,(203)日语,(303)数学（三）,(836)政治经济学（资、社）
兰州大学,甘肃,B,"985,211,双一流",统考,经济学院,(020100)理论经济学,全日制,专业：12(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(836)政治经济学（资、社）,(101)思想政治理论,(202)俄语,(303)数学（三）,(836)政治经济学（资、社）,(101)思想政治理论,(203)日语,(303)数学（三）,(836)政治经济学（资、社）
兰州大学,甘肃,B,"985,211,双一流",统考,经济学院,(020100)理论经济学,全日制,专业：12(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(836)政治经济学（资、社）,(101)思想政治理论,(202)俄语,(303)数学（三）,(836)政治经济学（资、社）,(101)思想政治理论,(203)日语,(303)数学（三）,(836)政治经济学（资、社）
西北师范大学,甘肃,B,普通院校,统考,经济学院,(020101)政治经济学,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)西方经济学,(101)思想政治理论,(202)俄语,(303)数学（三）,(802)西方经济学,(101)思想政治理论,(203)日语,(303)数学（三）,(802)西方经济学
西北师范大学,甘肃,B,普通院校,统考,经济学院,(020101)政治经济学,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)西方经济学,(101)思想政治理论,(202)俄语,(303)数学（三）,(802)西方经济学,(101)思想政治理论,(203)日语,(303)数学（三）,(802)西方经济学
西北师范大学,甘肃,B,普通院校,统考,经济学院,(020101)政治经济学,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)西方经济学,(101)思想政治理论,(202)俄语,(303)数学（三）,(802)西方经济学,(101)思想政治理论,(203)日语,(303)数学（三）,(802)西方经济学
西北师范大学,甘肃,B,普通院校,统考,经济学院,(020104)西方经济学,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)西方经济学,(101)思想政治理论,(202)俄语,(303)数学（三）,(802)西方经济学,(101)思想政治理论,(203)日语,(303)数学（三）,(802)西方经济学
西北师范大学,甘肃,B,普通院校,统考,经济学院,(020104)西方经济学,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)西方经济学,(101)思想政治理论,(202)俄语,(303)数学（三）,(802)西方经济学,(101)思想政治理论,(203)日语,(303)数学（三）,(802)西方经济学
西北师范大学,甘肃,B,普通院校,统考,经济学院,(020104)西方经济学,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)西方经济学,(101)思想政治理论,(202)俄语,(303)数学（三）,(802)西方经济学,(101)思想政治理论,(203)日语,(303)数学（三）,(802)西方经济学
西北师范大学,甘肃,B,普通院校,统考,经济学院,(020105)世界经济,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)西方经济学,(101)思想政治理论,(202)俄语,(303)数学（三）,(802)西方经济学,(101)思想政治理论,(203)日语,(303)数学（三）,(802)西方经济学
西北师范大学,甘肃,B,普通院校,统考,经济学院,(020105)世界经济,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)西方经济学,(101)思想政治理论,(202)俄语,(303)数学（三）,(802)西方经济学,(101)思想政治理论,(203)日语,(303)数学（三）,(802)西方经济学
西北师范大学,甘肃,B,普通院校,统考,经济学院,(020105)世界经济,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)西方经济学,(101)思想政治理论,(202)俄语,(303)数学（三）,(802)西方经济学,(101)思想政治理论,(203)日语,(303)数学（三）,(802)西方经济学
兰州财经大学,甘肃,B,普通院校,统考,经济学院,(020101)政治经济学,全日制,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(811)西方经济学(宏、微观)
兰州财经大学,甘肃,B,普通院校,统考,经济学院,(020101)政治经济学,全日制,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(811)西方经济学(宏、微观)
兰州财经大学,甘肃,B,普通院校,统考,经济学院,(020101)政治经济学,全日制,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(811)西方经济学(宏、微观)
兰州财经大学,甘肃,B,普通院校,统考,经济学院,(020104)西方经济学,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(811)西方经济学(宏、微观)
兰州财经大学,甘肃,B,普通院校,统考,经济学院,(020104)西方经济学,全日制,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(811)西方经济学(宏、微观)
兰州财经大学,甘肃,B,普通院校,统考,经济学院,(020106)人口、资源与环境经济学,全日制,专业：13(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(811)西方经济学(宏、微观)
兰州财经大学,甘肃,B,普通院校,统考,经济学院,(020106)人口、资源与环境经济学,全日制,专业：13(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(811)西方经济学(宏、微观)
兰州财经大学,甘肃,B,普通院校,统考,经济学院,(020106)人口、资源与环境经济学,全日制,专业：13(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(811)西方经济学(宏、微观)
兰州财经大学,甘肃,B,普通院校,统考,国际经济与贸易学院,(020105)世界经济,全日制,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(811)西方经济学(宏、微观)
兰州财经大学,甘肃,B,普通院校,统考,国际经济与贸易学院,(020105)世界经济,全日制,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(811)西方经济学(宏、微观)
兰州财经大学,甘肃,B,普通院校,统考,国际经济与贸易学院,(020105)世界经济,全日制,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(811)西方经济学(宏、微观)
宁夏大学,宁夏,B,"211,双一流",统考,经济管理学院,(020100)理论经济学,全日制,专业：11(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(804)宏微观经济学
宁夏大学,宁夏,B,"211,双一流",统考,经济管理学院,(020100)理论经济学,全日制,专业：11(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(804)宏微观经济学
宁夏大学,宁夏,B,"211,双一流",统考,经济管理学院,(020100)理论经济学,全日制,专业：11(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(804)宏微观经济学
新疆大学,新疆,B,"211,双一流",统考,经济与管理学院,(020100)理论经济学,全日制,专业：54(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(804)经济学基础,(101)思想政治理论,(202)俄语,(303)数学（三）,(804)经济学基础
新疆大学,新疆,B,"211,双一流",统考,经济与管理学院,(020100)理论经济学,全日制,专业：54(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(804)经济学基础,(101)思想政治理论,(202)俄语,(303)数学（三）,(804)经济学基础
新疆大学,新疆,B,"211,双一流",统考,经济与管理学院,(020100)理论经济学,全日制,专业：54(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(804)经济学基础,(101)思想政治理论,(202)俄语,(303)数学（三）,(804)经济学基础
新疆大学,新疆,B,"211,双一流",统考,经济与管理学院,(020100)理论经济学,全日制,专业：54(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(804)经济学基础,(101)思想政治理论,(202)俄语,(303)数学（三）,(804)经济学基础
新疆师范大学,新疆,B,普通院校,统考,商学院,(020106)人口、资源与环境经济学,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)资源与环境经济学
新疆师范大学,新疆,B,普通院校,统考,商学院,(020106)人口、资源与环境经济学,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)资源与环境经济学
新疆财经大学,新疆,B,普通院校,统考,经济学院,(020101)政治经济学,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
新疆财经大学,新疆,B,普通院校,统考,经济学院,(020101)政治经济学,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
新疆财经大学,新疆,B,普通院校,统考,经济学院,(020101)政治经济学,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
新疆财经大学,新疆,B,普通院校,统考,经济学院,(020104)西方经济学,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
新疆财经大学,新疆,B,普通院校,统考,经济学院,(020104)西方经济学,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
新疆财经大学,新疆,B,普通院校,统考,经济学院,(020104)西方经济学,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
新疆财经大学,新疆,B,普通院校,统考,经济学院,(020105)世界经济,全日制,专业：3(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
新疆财经大学,新疆,B,普通院校,统考,经济学院,(020105)世界经济,全日制,专业：3(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
新疆财经大学,新疆,B,普通院校,统考,经济学院,(020105)世界经济,全日制,专业：3(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
新疆财经大学,新疆,B,普通院校,统考,经济学院,(020106)人口、资源与环境经济学,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
新疆财经大学,新疆,B,普通院校,统考,经济学院,(020106)人口、资源与环境经济学,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
新疆财经大学,新疆,B,普通院校,统考,经济学院,(020106)人口、资源与环境经济学,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
